"x";"y";"srid","name";"place";"population"
15338578;-3825279;3857;"Davenport Aborigional Reserve";"village";-1
16046160;-3465410;3857;"Wanaaring";"village";-1
15800959;-4403132;3857;"Natimuk";"village";-1
16352096;-5090426;3857;"Hagley";"village";-1
15954279;-4437352;3857;"Moonambel";"village";-1
15970679;-4430900;3857;"Natte Yallock";"village";-1
15981056;-4436277;3857;"Rathscar";"village";-1
16509606;-4370204;3857;"Thredbo";"village";-1
16546124;-4356840;3857;"Tyrolean";"village";-1
15685862;-4350715;3857;"Wolseley";"village";-1
16789060;-4132957;3857;"Gerroa";"village";-1
16649769;-4387187;3857;"Bemboka";"village";-1
15999089;-4316841;3857;"Boort";"village";-1
15910683;-4606540;3857;"Noorat";"village";-1
16991189;-3432834;3857;"Gordon Brook";"village";-1
16263989;-4062970;3857;"Beelbangera";"village";-1
16267715;-4065635;3857;"Bilbul";"village";-1
17088593;-3279968;3857;"Terranora";"village";-1
16042863;-4308185;3857;"Pyramid Hill";"village";-1
16055787;-4329756;3857;"Mitiamo";"village";-1
16217849;-4345894;3857;"Dookie";"village";-1
16275627;-4694839;3857;"Yanakie";"village";-1
15997628;-4436855;3857;"Timor";"village";-1
15997868;-4437742;3857;"Bowenvale";"village";-1
16927803;-3850867;3857;"Bundabah";"village";-1
16058822;-4493415;3857;"Lyonville";"village";-1
16493652;-4154146;3857;"Coolac";"village";-1
15598053;-4518974;3857;"Southend";"village";-1
17020713;-2957841;3857;"Boonooroo";"village";-1
17018098;-2959840;3857;"Big Tuan";"village";-1
16944929;-3784879;3857;"Bunyah";"village";-1
13259466;-3630776;3857;"Bullfinch";"village";-1
15443736;-4073707;3857;"Stockport";"village";-1
16021317;-4490883;3857;"Allendale";"village";-1
17054880;-3294101;3857;"Tyalgum";"village";-1
16490251;-4174984;3857;"Jackalass";"village";-1
16356090;-5311138;3857;"Judbury";"village";-1
17079604;-3266652;3857;"Tallebudgera";"village";-1
16974227;-2859649;3857;"Innes Park";"village";-1
16482141;-4173949;3857;"Kimovale";"village";-1
16464276;-4190867;3857;"Mount Adrah";"village";-1
16537403;-4033866;3857;"Koorawatha";"village";-1
17083212;-3283707;3857;"Tumbulgum";"village";-1
15888506;-4626392;3857;"Panmure";"village";-1
16493560;-4157729;3857;"Pettit";"village";-1
16922201;-3851069;3857;"Carrington";"village";-1
16464277;-4170451;3857;"Nangus";"village";-1
15580776;-4122727;3857;"Galga";"village";-1
16874443;-3250220;3857;"Leyburn";"village";-1
15510755;-3543673;3857;"Arkaroola Village";"village";-1
16654006;-3967107;3857;"The Lagoon";"village";-1
16286299;-4154949;3857;"Morundah";"village";-1
16173788;-4977143;3857;"Stanley";"village";-1
12899843;-3937889;3857;"Roelands Village";"village";-1
16380154;-4397100;3857;"Tawonga";"village";-1
15482478;-4027640;3857;"Robertstown";"village";-1
16065238;-4421155;3857;"Sedgwick";"village";-1
16670918;-3079019;3857;"Dulacca";"village";-1
16656102;-3079023;3857;"Jackson";"village";-1
17025535;-3564071;3857;"Fernmount";"village";-1
16048579;-4459904;3857;"Guilford";"village";-1
15089984;-3913015;3857;"Kyancutt";"village";-1
16977087;-3809452;3857;"Charlotte Bay";"village";-1
16956401;-3791858;3857;"Coolongolook";"village";-1
16914796;-3321568;3857;"The Summit";"village";-1
13951789;-3634161;3857;"Rawlinna";"village";-1
16118697;-4382111;3857;"Colbinabbin";"village";-1
15870572;-3946074;3857;"Pooncarie";"village";-1
16311886;-5083959;3857;"Dunorlan";"village";-1
16603375;-4040131;3857;"Bigga";"village";-1
12942977;-3744894;3857;"Chidlow";"village";-1
16627338;-4073132;3857;"Binda";"village";-1
16041262;-4053222;3857;"Oxley";"village";-1
16941547;-3202515;3857;"Ma Ma Creek";"village";-1
17054167;-2917245;3857;"Happy Valley";"village";-1
15416656;-4008095;3857;"Blyth";"village";-1
15350642;-4112190;3857;"Black Point";"village";-1
15348536;-4118271;3857;"Port Julia";"village";-1
16616591;-2424955;3857;"Louisa Creek";"village";-1
13235542;-2620918;3857;"Packsaddle Village";"village";-1
16008067;-4506864;3857;"Miners  Rest";"village";-1
16008261;-4494840;3857;"Ascot";"village";-1
16834105;-4011932;3857;"Kings Cross";"village";-1
13473039;-3463980;3857;"Menzies";"village";-1
16824209;-3684589;3857;"Bowling Alley Point";"village";-1
16761507;-4055931;3857;"Thirlmere";"village";-1
16763685;-4059103;3857;"Tahmoor";"village";-1
16748475;-4037204;3857;"Nattai";"village";-1
16036337;-4593434;3857;"Inverleigh";"village";-1
16971429;-3794527;3857;"Coomba Park";"village";-1
16532927;-4070017;3857;"Murringo";"village";-1
16685501;-3946423;3857;"Sunny Corner";"village";-1
16252655;-4564366;3857;"Noojee";"village";-1
16367301;-4335433;3857;"Tangambalanga";"village";-1
16576488;-4098149;3857;"Rye Park";"village";-1
15407107;-3987745;3857;"Brinkworth";"village";-1
16549621;-4179520;3857;"Wee Jasper";"village";-1
16895392;-3820071;3857;"Alison";"village";-1
14991708;-3926289;3857;"Venus Bay";"village";-1
16870747;-3809012;3857;"Allynbrook";"village";-1
17100049;-3335842;3857;"Suffolk Park";"village";-1
16575255;-3788965;3857;"Ballimore";"village";-1
16886919;-3798402;3857;"Bandon Grove";"village";-1
17025734;-3124794;3857;"Elimbah";"village";-1
16689516;-4420001;3857;"Tura Beach";"village";-1
16242541;-1966939;3857;"Mirriwinni";"village";-1
16890506;-3809561;3857;"Bendolba";"village";-1
16392060;-4364733;3857;"Eskdale";"village";-1
15313515;-4036192;3857;"Moonta Bay";"village";-1
15466323;-3580430;3857;"Iga-Warta Aboriginal Community";"village";-1
15437980;-4092200;3857;"Wasleys";"village";-1
15429506;-3922415;3857;"Jamestown";"village";-1
16159470;-4635295;3857;"Somers";"village";-1
15903071;-4500590;3857;"Maroona";"village";-1
16633111;-3895083;3857;"Tambaroora";"village";-1
16247203;-3509764;3857;"North Bourke";"village";-1
16606792;-4126197;3857;"Dalton";"village";-1
15989313;-3875190;3857;"Darnick";"village";-1
16165521;-4472393;3857;"Strath Creek";"village";-1
16978174;-3796067;3857;"Green Point";"village";-1
15946244;-4463934;3857;"Elmhurst";"village";-1
15963432;-4464451;3857;"Amphitheatre";"village";-1
16409384;-5192522;3857;"Antil Ponds";"village";-1
15541006;-4105146;3857;"Swan Reach";"village";-1
16093524;-4601470;3857;"Clifton Springs";"hamlet";7063
16063321;-4628909;3857;"Jan Juc";"hamlet";3158
16084785;-4619044;3857;"Barwon Heads";"hamlet";2994
16051188;-4636696;3857;"Anglesea";"hamlet";2290
16089740;-4610782;3857;"Wallington";"hamlet";1353
16059182;-4626266;3857;"Bellbrae";"hamlet";1338
16068853;-4616503;3857;"Mount Duneed";"hamlet";985
16027203;-4656159;3857;"Lorne";"hamlet";967
16041891;-4644911;3857;"Aireys Inlet";"hamlet";754
14090702;-3016085;3857;"Warburton";"hamlet";495
16039226;-4645527;3857;"Fairhaven";"hamlet";294
16073397;-4621379;3857;"Breamlea";"hamlet";244
12851300;-2371274;3857;"Chevron Texaco Camp";"hamlet";200
16037380;-4645731;3857;"Moggs Creek";"hamlet";100
16074305;-4616530;3857;"Connewarre";"hamlet";78
15837252;-4600849;3857;"Willatook";"hamlet";-1
17056474;-3310517;3857;"Mount Burrell";"hamlet";-1
17086391;-3304834;3857;"Mooball";"hamlet";-1
16113206;-4496827;3857;"Monegeetta";"hamlet";-1
16129523;-4495272;3857;"Darraweit Guim";"hamlet";-1
17084883;-3280144;3857;"Bungalora";"hamlet";-1
16967069;-3388168;3857;"Bulldog Diggings";"hamlet";-1
17083027;-3302452;3857;"Burringbar";"hamlet";-1
16920686;-3390291;3857;"Bungulla";"hamlet";-1
17071895;-3294016;3857;"Byangum";"hamlet";-1
17079317;-3277160;3857;"Carool";"hamlet";-1
17057980;-3304562;3857;"Byrrill Creek";"hamlet";-1
17095766;-3285446;3857;"Casuarina";"hamlet";-1
16931818;-3356356;3857;"Carrolls Creek";"hamlet";-1
17060763;-3302100;3857;"Cedar Creek";"hamlet";-1
16902133;-3403039;3857;"Clive";"hamlet";-1
17087078;-3290643;3857;"Clothiers Creek";"hamlet";-1
16946661;-3320396;3857;"Chinamans Camp";"hamlet";-1
17073318;-3305933;3857;"Chowan Creek";"hamlet";-1
17067066;-3313618;3857;"Commissioners Creek";"hamlet";-1
17082811;-3274599;3857;"Cobaki";"hamlet";-1
17085068;-3270915;3857;"Cobaki Lakes";"hamlet";-1
17089521;-3298233;3857;"Cudgera Creek";"hamlet";-1
17064474;-3311773;3857;"Doon Doon";"hamlet";-1
16935529;-3305617;3857;"Cullendore";"hamlet";-1
17076070;-3296265;3857;"Dunbible";"hamlet";-1
17071895;-3297179;3857;"Dum Dum";"hamlet";-1
17078482;-3284111;3857;"Dulguigan";"hamlet";-1
16961936;-3366174;3857;"Drake Village";"hamlet";-1
17065402;-3292962;3857;"Eungella";"hamlet";-1
17083027;-3279617;3857;"Duroby";"hamlet";-1
17091376;-3287693;3857;"Duranbah";"hamlet";-1
17071772;-3283338;3857;"Dungay";"hamlet";-1
16954082;-3301397;3857;"Flagstone";"hamlet";-1
17085934;-3289098;3857;"Farrants Hill";"hamlet";-1
17085625;-3287517;3857;"Eviron";"hamlet";-1
16919913;-3376884;3857;"Homestead";"hamlet";-1
17076564;-3278143;3857;"Glengarrie";"hamlet";-1
17061691;-3303507;3857;"Glen Warning";"hamlet";-1
16936549;-3403323;3857;"Forest Land";"hamlet";-1
17092921;-3286499;3857;"Kings Forest";"hamlet";-1
16971120;-3292295;3857;"Koreelah";"hamlet";-1
17058351;-3307868;3857;"Kunghur";"hamlet";-1
17058630;-3312089;3857;"Kunghur Creek";"hamlet";-1
16959648;-3396664;3857;"Hongkong Point";"hamlet";-1
17058228;-3285445;3857;"Hopkins Creek";"hamlet";-1
16980057;-3292962;3857;"Little Plain";"hamlet";-1
16928108;-3373313;3857;"London Bridge";"hamlet";-1
17072823;-3287693;3857;"Kynnumboon";"hamlet";-1
17054115;-3286815;3857;"Limpinwood";"hamlet";-1
16946661;-3418992;3857;"Moogem Camp";"hamlet";-1
17069112;-3286639;3857;"Nobbys Creek";"hamlet";-1
16959648;-3305617;3857;"New Koreelah";"hamlet";-1
16881724;-3390291;3857;"Maids Valley";"hamlet";-1
16946661;-3303507;3857;"Lower Acacia Creek";"hamlet";-1
16869856;-3376290;3857;"Mingoola";"hamlet";-1
16920686;-3318284;3857;"Maryland Creek";"hamlet";-1
16933674;-3417928;3857;"Old Mill";"hamlet";-1
17086119;-3296300;3857;"Palmvale";"hamlet";-1
17080245;-3307728;3857;"Ophir Glen";"hamlet";-1
17060763;-3282425;3857;"Numinbah";"hamlet";-1
17082409;-3281372;3857;"North Tumbulgum";"hamlet";-1
16959648;-3301397;3857;"Oaky Hill";"hamlet";-1
16921552;-3404208;3857;"Rifle Range Hill";"hamlet";-1
17061691;-3292962;3857;"Rocky Cutting";"hamlet";-1
16902133;-3407291;3857;"Pyes Creek";"hamlet";-1
17086738;-3292962;3857;"Reserve Creek";"hamlet";-1
16955937;-3390291;3857;"Poverty Point";"hamlet";-1
16968925;-3347886;3857;"Pretty Gully";"hamlet";-1
16939240;-3330962;3857;"Pattersons Scrub";"hamlet";-1
17080244;-3274002;3857;"Piggabeen";"hamlet";-1
16952227;-3390291;3857;"Surface Hill";"hamlet";-1
17091376;-3291557;3857;"Tanglewood";"hamlet";-1
17073967;-3302452;3857;"Smiths Creek";"hamlet";-1
17069112;-3295070;3857;"Sharps Crossing";"hamlet";-1
17089786;-3301738;3857;"Sleepy Hollow";"hamlet";-1
17070071;-3307375;3857;"Rowlands Creek";"hamlet";-1
17073751;-3281372;3857;"Tomewin";"hamlet";-1
16954082;-3337306;3857;"The Loop";"hamlet";-1
16858378;-3411651;3857;"The Gulf";"hamlet";-1
16937384;-3324622;3857;"The Desert";"hamlet";-1
17070968;-3282425;3857;"Upper Dungay";"hamlet";-1
17078389;-3280319;3857;"Upper Bilambil";"hamlet";-1
17078389;-3287693;3857;"Tygalgah";"hamlet";-1
17050559;-3291908;3857;"Tyalgum Creek";"hamlet";-1
16883580;-3409418;3857;"Tungsten";"hamlet";-1
17054270;-3299288;3857;"Wallaby Vale";"hamlet";-1
16970780;-3314060;3857;"Wallaby Creek";"hamlet";-1
16977088;-3284427;3857;"White Swamp";"hamlet";-1
16941095;-3337306;3857;"Wallaroo Junction";"hamlet";-1
17092659;-3306323;3857;"Wooyung";"hamlet";-1
16929963;-3335191;3857;"Willsons Downfall";"hamlet";-1
17059990;-3288746;3857;"Zara";"hamlet";-1
16948516;-3403039;3857;"Wunglebung";"hamlet";-1
16792669;-3628205;3857;"Appleby";"hamlet";-1
16778847;-3633290;3857;"Bective";"hamlet";-1
16785248;-3667212;3857;"Belgamba";"hamlet";-1
16764839;-3541956;3857;"Bells Mountain";"hamlet";-1
16826541;-3617528;3857;"Bendemeer";"hamlet";-1
16783392;-3649860;3857;"Bithramere";"hamlet";-1
16816788;-3626041;3857;"Blue Pinch";"hamlet";-1
16755562;-3581377;3857;"Borah Creek";"hamlet";-1
16759273;-3602267;3857;"Borah Crossing";"hamlet";-1
16824209;-3706345;3857;"Bunkers Hill";"hamlet";-1
16788958;-3636862;3857;"Byamee";"hamlet";-1
16820499;-3686763;3857;"Canns Plain";"hamlet";-1
16803801;-3649860;3857;"Calala";"hamlet";-1
16829775;-3691112;3857;"Chapmans Farm";"hamlet";-1
16757418;-3623878;3857;"Carroll Gap";"hamlet";-1
16803801;-3604427;3857;"Chinamans Hill";"hamlet";-1
16823282;-3684589;3857;"Chinamans Garden";"hamlet";-1
16783392;-3563462;3857;"Crow Mountain";"hamlet";-1
16757418;-3615229;3857;"Corrigans Camp";"hamlet";-1
16806275;-3639028;3857;"Daruka";"hamlet";-1
16779682;-3667212;3857;"Currabubula";"hamlet";-1
16831631;-3680243;3857;"Duncans Creek";"hamlet";-1
16827920;-3695462;3857;"Devils Elbow";"hamlet";-1
16788958;-3660703;3857;"Duri";"hamlet";-1
16822354;-3660703;3857;"Dungowan";"hamlet";-1
16772260;-3619553;3857;"Fingerboard Corner";"hamlet";-1
16796380;-3617391;3857;"Garthowen";"hamlet";-1
16820499;-3630368;3857;"First Moonbi";"hamlet";-1
16806924;-3684879;3857;"Garoo";"hamlet";-1
16798235;-3671554;3857;"Goonoo Goonoo";"hamlet";-1
16792669;-3675898;3857;"Gowrie";"hamlet";-1
16792669;-3634697;3857;"Gidley";"hamlet";-1
16798235;-3597950;3857;"Halls Creek";"hamlet";-1
16794525;-3634698;3857;"Hallsville";"hamlet";-1
16787103;-3617391;3857;"Kaytoun";"hamlet";-1
16831631;-3691112;3857;"Hoads Farm";"hamlet";-1
16787969;-3541956;3857;"Ironbark";"hamlet";-1
16788958;-3623878;3857;"Long Island";"hamlet";-1
16826065;-3637945;3857;"Limbri";"hamlet";-1
16814933;-3640111;3857;"Kootingal";"hamlet";-1
16783392;-3610907;3857;"Klori";"hamlet";-1
16781537;-3606586;3857;"Moonaran";"hamlet";-1
16811222;-3662872;3857;"Loomberah";"hamlet";-1
16758933;-3565866;3857;"Longarm";"hamlet";-1
16852039;-3694374;3857;"Murder Dog";"hamlet";-1
16794524;-3656365;3857;"Rocky Waterhole";"hamlet";-1
16824209;-3682416;3857;"Redbank";"hamlet";-1
16787103;-3615229;3857;"Sulcor";"hamlet";-1
16835341;-3595792;3857;"Sailors Flat";"hamlet";-1
16825137;-3684589;3857;"Sailors Point";"hamlet";-1
16822354;-3623878;3857;"Second Moonbi";"hamlet";-1
16768550;-3623878;3857;"Somerton Racecourse";"hamlet";-1
16800090;-3639028;3857;"The Forest";"hamlet";-1
16835341;-3706345;3857;"The Gulf";"hamlet";-1
16807511;-3626041;3857;"Upper Moore Creek";"hamlet";-1
16829775;-3652931;3857;"Ten Mile Mulla";"hamlet";-1
16850184;-3697638;3857;"The Basin";"hamlet";-1
16768550;-3550554;3857;"The Basin";"hamlet";-1
16816788;-3701990;3857;"Wombramurra";"hamlet";-1
16842763;-3632533;3857;"Warrungen";"hamlet";-1
16848329;-3696550;3857;"Willow Trees";"hamlet";-1
17012780;-3322985;3857;"Afterlee";"hamlet";-1
17009649;-3340056;3857;"Babyl Creek";"hamlet";-1
17045302;-3316770;3857;"Barkers Vale";"hamlet";-1
17006031;-3347886;3857;"Bingeebeebra";"hamlet";-1
17007175;-3351450;3857;"Bingeebeebra Creek";"hamlet";-1
17037572;-3339422;3857;"Boorabee Park";"hamlet";-1
17039365;-3298796;3857;"Border Ranges";"hamlet";-1
16993786;-3306953;3857;"Brumby Plains";"hamlet";-1
17002506;-3350674;3857;"Cambridge Plateau";"hamlet";-1
16993384;-3317826;3857;"Capeen Creek";"hamlet";-1
16985623;-3318284;3857;"Clover Park";"hamlet";-1
17028594;-3294675;3857;"Cougal";"hamlet";-1
16999940;-3296968;3857;"Dairy Flat";"hamlet";-1
17024832;-3350391;3857;"Dobies Bight";"hamlet";-1
16996631;-3370945;3857;"Deep Creek";"hamlet";-1
17017163;-3354238;3857;"Dyraaba Arm";"hamlet";-1
17015741;-3346122;3857;"Dyraaba";"hamlet";-1
17011597;-3345770;3857;"Dyraaba Creek";"hamlet";-1
17043138;-3307727;3857;"Fawcetts Basin";"hamlet";-1
17039427;-3297179;3857;"Forest Top";"hamlet";-1
17029779;-3327052;3857;"Geneva";"hamlet";-1
17018555;-3294719;3857;"Findon Creek";"hamlet";-1
17028252;-3301941;3857;"Gradys Creek";"hamlet";-1
17000713;-3341784;3857;"Gorge Creek";"hamlet";-1
16984092;-3333054;3857;"Haystack";"hamlet";-1
17013112;-3362748;3857;"Hogarth Range";"hamlet";-1
17024584;-3316172;3857;"Happy Valley";"hamlet";-1
17027182;-3326418;3857;"Horse Station Creek";"hamlet";-1
16986705;-3334416;3857;"Joes Box";"hamlet";-1
17017194;-3329271;3857;"Iron Pot Creek";"hamlet";-1
17017163;-3297179;3857;"Lindesay View";"hamlet";-1
16992766;-3291943;3857;"Lindesay Creek";"hamlet";-1
17039427;-3299288;3857;"Kyogle View";"hamlet";-1
16988313;-3352685;3857;"Lower Bottle Creek";"hamlet";-1
17020874;-3297179;3857;"Long Creek";"hamlet";-1
17029654;-3298502;3857;"Loadstone";"hamlet";-1
17036891;-3326488;3857;"Little Back Creek";"hamlet";-1
17035716;-3337306;3857;"Missingham";"hamlet";-1
16980026;-3341255;3857;"Lower Duck Creek";"hamlet";-1
17019297;-3350886;3857;"Lower Dyraaba";"hamlet";-1
16985654;-3347251;3857;"Lower Peacock";"hamlet";-1
17019966;-3308204;3857;"Rukenvale";"hamlet";-1
16972635;-3324622;3857;"Sandy Camp";"hamlet";-1
17024858;-3308902;3857;"The Risk";"hamlet";-1
16985623;-3362712;3857;"Pagans Basin";"hamlet";-1
17022729;-3309838;3857;"Roseberry";"hamlet";-1
16974491;-3324622;3857;"Yabbra Plain";"hamlet";-1
16961503;-3324622;3857;"The Rollover";"hamlet";-1
17031633;-3331141;3857;"Yongurra";"hamlet";-1
16968925;-3339422;3857;"Yabbra Scrub";"hamlet";-1
17061691;-3353179;3857;"Albert Park";"hamlet";-1
17044993;-3347886;3857;"Bentley";"hamlet";-1
17070968;-3345770;3857;"Bexhill";"hamlet";-1
17059836;-3345770;3857;"Blakebrook";"hamlet";-1
17052414;-3318284;3857;"Blue Knob";"hamlet";-1
17070968;-3347886;3857;"Boat Harbour";"hamlet";-1
17059836;-3347886;3857;"Booerie";"hamlet";-1
17060392;-3347251;3857;"Booerie Creek";"hamlet";-1
17080244;-3377555;3857;"Broadwater";"hamlet";-1
17070968;-3381799;3857;"Buckendoon";"hamlet";-1
17048704;-3347886;3857;"Bungabbee";"hamlet";-1
17057980;-3354238;3857;"Caniaba";"hamlet";-1
17046848;-3337306;3857;"Chelmsford";"hamlet";-1
17069112;-3354238;3857;"Chilcotts Grass";"hamlet";-1
17056125;-3333077;3857;"Coffee Camp";"hamlet";-1
17077152;-3341537;3857;"Clunes";"hamlet";-1
17063546;-3373232;3857;"Coraki Junction";"hamlet";-1
17075659;-3344699;3857;"Cowlong";"hamlet";-1
17072823;-3337306;3857;"Corndale";"hamlet";-1
17067257;-3335191;3857;"Dunoon";"hamlet";-1
17074678;-3375434;3857;"Dungarubba";"hamlet";-1
17065402;-3375434;3857;"East Coraki";"hamlet";-1
17050559;-3347886;3857;"Fernside";"hamlet";-1
17075797;-3344666;3857;"Eltham";"hamlet";-1
17062866;-3352438;3857;"Girards Hill";"hamlet";-1
17052414;-3330962;3857;"Georgica";"hamlet";-1
17061691;-3357416;3857;"Gundurimba";"hamlet";-1
17058661;-3342490;3857;"Goolmangar";"hamlet";-1
17067257;-3352121;3857;"Goonellabah";"hamlet";-1
17061691;-3339422;3857;"Keerrong";"hamlet";-1
17074029;-3377202;3857;"Kilgin";"hamlet";-1
17065402;-3349298;3857;"Howards Grass";"hamlet";-1
17052414;-3335191;3857;"Jiggi";"hamlet";-1
17044993;-3330962;3857;"Larnook";"hamlet";-1
17078389;-3343653;3857;"Laureldale";"hamlet";-1
17059836;-3333077;3857;"Koonorigan";"hamlet";-1
